ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plane	Metadata_Series	Metadata_Site	Metadata_Time	Metadata_Well	Metadata_WellColumn	Metadata_WellRow	FileName_GFP	FileName_Sensor	PathName_GFP	PathName_Sensor	Intensity_IntegratedIntensityEdge_GFP	Intensity_IntegratedIntensityEdge_Sensor	Intensity_IntegratedIntensity_GFP	Intensity_IntegratedIntensity_Sensor	Intensity_LowerQuartileIntensity_GFP	Intensity_LowerQuartileIntensity_Sensor	Intensity_MADIntensity_GFP	Intensity_MADIntensity_Sensor	Intensity_MassDisplacement_GFP	Intensity_MassDisplacement_Sensor	Intensity_MaxIntensityEdge_GFP	Intensity_MaxIntensityEdge_Sensor	Intensity_MaxIntensity_GFP	Intensity_MaxIntensity_Sensor	Intensity_MeanIntensityEdge_GFP	Intensity_MeanIntensityEdge_Sensor	Intensity_MeanIntensity_GFP	Intensity_MeanIntensity_Sensor	Intensity_MedianIntensity_GFP	Intensity_MedianIntensity_Sensor	Intensity_MinIntensityEdge_GFP	Intensity_MinIntensityEdge_Sensor	Intensity_MinIntensity_GFP	Intensity_MinIntensity_Sensor	Intensity_StdIntensityEdge_GFP	Intensity_StdIntensityEdge_Sensor	Intensity_StdIntensity_GFP	Intensity_StdIntensity_Sensor	Intensity_UpperQuartileIntensity_GFP	Intensity_UpperQuartileIntensity_Sensor	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_X_Sensor	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Y_Sensor	Location_CenterMassIntensity_Z_GFP	Location_CenterMassIntensity_Z_Sensor	Location_Center_X	Location_Center_Y	Location_Center_Z	Location_MaxIntensity_X_GFP	Location_MaxIntensity_X_Sensor	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Y_Sensor	Location_MaxIntensity_Z_GFP	Location_MaxIntensity_Z_Sensor	Number_Object_Number
1	62	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	8.955794669687748	9.676020454615355	187.4093542508781	329.61094116047025	0.04008544981479645	0.05850309133529663	0.0012512393295764923	0.012924395501613617	0.2627154969117712	0.5834556703983803	0.04390020668506622	0.05030899494886398	0.057740140706300735	0.11822690069675446	0.03962741004286614	0.04281424979918298	0.04155418054343195	0.07308446588923952	0.04122987762093544	0.07496757805347443	0.03637750819325447	0.03956664353609085	0.03637750819325447	0.03956664353609085	0.0012952737868552463	0.0018897779864303211	0.002247146186932069	0.017658157475948903	0.04258792847394943	0.08473335206508636	1600.7947816883457	1600.8998153938437	1525.6466847385116	1526.120095674235	0.0	0.0	1600.5328159645233	1525.6665188470067	0	1607.0	1607.0	1527.0	1529.0	0.0	0.0	62
1	63	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	9.391653317958117	13.175570338964462	208.48720582574606	430.117585927248	0.04184023663401604	0.07647822052240372	0.0023651495575904846	0.015579454600811005	0.44366668060674685	1.8424466433232065	0.04643320292234421	0.08055237680673599	0.05758754909038544	0.13449302315711975	0.041191461920868935	0.05778758920598449	0.04441568083207202	0.09163135618390456	0.04394598305225372	0.09250018745660782	0.03691157326102257	0.040512703359127045	0.03524833917617798	0.040512703359127045	0.0018679988565992582	0.010390146515538832	0.003400641070660289	0.020840176059075923	0.046677347272634506	0.10779736191034317	1959.7584025062272	1959.3532035272563	1528.859627558932	1530.7278726854702	0.0	0.0	1959.3155091606307	1528.885811674478	0	1962.0	1964.0	1536.0	1537.0	0.0	0.0	63
1	64	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	10.005050729960203	10.212085157632828	185.81106323376298	260.34711265191436	0.03944457322359085	0.049820706248283386	0.0012054629623889923	0.006919965147972107	0.2910999288440735	0.4066788745247299	0.04498359560966492	0.04443427175283432	0.0479743666946888	0.09120317548513412	0.040342946491775014	0.04117776273239043	0.04077486575241672	0.05713125140485283	0.040527962148189545	0.05709163099527359	0.037170976400375366	0.03660639375448227	0.035553522408008575	0.03660639375448227	0.001512808574405547	0.001189983687868571	0.001871144536922692	0.009905601743952322	0.041931793093681335	0.06371786259114742	1809.3704546952545	1809.8282400505864	1566.4085866465716	1566.3348488987683	0.0	0.0	1809.4733377221858	1566.1362738643845	0	1780.0	1829.0	1577.0	1568.0	0.0	0.0	64
1	65	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	9.516319535672665	16.106340132653713	266.78100303560495	1021.0040135681629	0.040360111743211746	0.12751583755016327	0.0018921196460723877	0.030746936798095703	0.36032237549271273	1.8336080421635979	0.042053863406181335	0.0959945097565651	0.05375753343105316	0.23315785825252533	0.03776317276060581	0.06391404814545125	0.042258989867829076	0.16173039974151163	0.042252231389284134	0.1752193421125412	0.033981841057538986	0.04071107134222984	0.03347829356789589	0.04071107134222984	0.0016300707030625077	0.017570876331640645	0.0028326583473248326	0.04749059447421279	0.04415960982441902	0.19935911893844604	93.13794818439398	91.2578531277247	1589.7040810468054	1590.539994144066	0.0	0.0	93.02360209092349	1590.045778552194	0	79.0	76.0	1578.0	1596.0	0.0	0.0	65
1	66	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	17.358037773519754	18.327046643942595	288.0212259218097	428.18800704181194	0.03933775797486305	0.05342946574091911	0.002716105431318283	0.01272602379322052	5.579610291396569	3.7996486845626465	0.054886702448129654	0.061387043446302414	0.10034333169460297	0.10983444005250931	0.04192762747226994	0.04426822860855699	0.045472249119325805	0.0676015167416817	0.04144350439310074	0.06651407480239868	0.035828184336423874	0.033966582268476486	0.03489738330245018	0.033966582268476486	0.003990997176903828	0.005913430622644373	0.010225494722048666	0.0172888761446734	0.046753644943237305	0.07866788655519485	2028.3261423641595	2022.006294875769	1573.7274805217846	1580.6256463188768	0.0	0.0	2024.8050205241555	1578.0557309756869	0	2047.0	1998.0	1543.0	1590.0	0.0	0.0	66
1	67	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	9.553978823125362	11.205035507678986	226.08668693900108	508.2212559245527	0.04074158892035484	0.07380788773298264	0.0019073784351348877	0.02285800874233246	0.1452134426572908	1.3783149429669694	0.04492256045341492	0.06829938292503357	0.05250629410147667	0.1442130208015442	0.039974806791319505	0.04688299375597902	0.04281944828390172	0.0962540257432865	0.04246585816144943	0.09887846559286118	0.035996031016111374	0.038895245641469955	0.03515678644180298	0.038895245641469955	0.0015374866072472447	0.00519665100806349	0.0027964199311839863	0.02745801029261215	0.04463263973593712	0.12004272639751434	1569.7215725284686	1570.1947294016954	1629.6841741980047	1631.0979088104953	0.0	0.0	1569.841856060606	1629.7655303030303	0	1561.0	1566.0	1603.0	1639.0	0.0	0.0	67
1	68	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	11.373159412294626	12.0219272300601	201.51517553254962	311.46092945709825	0.03976501151919365	0.053040359169244766	0.0012207217514514923	0.010437170043587685	0.37670591902758443	0.8614872604799086	0.045151446014642715	0.04950026795268059	0.05592431500554085	0.09701686352491379	0.040187842446270765	0.04248030823342792	0.04135341176534981	0.06391564322944762	0.04090943932533264	0.0637979730963707	0.03688105568289757	0.038727398961782455	0.03527886047959328	0.038727398961782455	0.0015093129397712468	0.002061396802347164	0.0024997714581343764	0.01340194816667265	0.042252231389284134	0.07391469925642014	1674.3475274638377	1673.5983979614496	1655.8932467617785	1655.697008928917	0.0	0.0	1674.2524112456392	1656.2577467679048	0	1679.0	1662.0	1643.0	1640.0	0.0	0.0	68
1	69	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	12.811780020594597	15.11625850200653	257.9553986303508	636.3402003571391	0.040588997304439545	0.08171205967664719	0.0015564188361167908	0.021095596253871918	0.2808416201533304	1.0674162813693429	0.043595027178525925	0.056168459355831146	0.05558861792087555	0.1593041867017746	0.0395425309277611	0.04665511883335349	0.04241989781785082	0.10464400597880925	0.042053863406181335	0.11091019958257675	0.03614862263202667	0.03991760313510895	0.03540093079209328	0.03991760313510895	0.001393569989778972	0.0038380157431344044	0.0026778446364460794	0.02987348854798721	0.043732356280088425	0.1277943104505539	1492.8483618026728	1492.2982791018676	1628.375119184524	1629.551332001371	0.0	0.0	1492.6155237625392	1628.5321493175466	0	1523.0	1481.0	1595.0	1656.0	0.0	0.0	69
1	70	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	8.333348605781794	10.29333946108818	149.29584255069494	238.16759013012052	0.03514152765274048	0.050877392292022705	0.0011902041733264923	0.006202792748808861	0.5815953003747276	0.20772730003186898	0.042145419865846634	0.048691537231206894	0.051682308316230774	0.09875638782978058	0.036390168584199974	0.04494908061610559	0.0365473298777711	0.05830295964017638	0.03624017536640167	0.05602349899709225	0.0319218747317791	0.04002441465854645	0.0318303182721138	0.04002441465854645	0.0017141354189777122	0.0016135504758570598	0.002101692152542704	0.010320156831874457	0.03756771236658096	0.06377889961004257	198.79887342287253	198.4244381902737	1677.678320854086	1677.5192229247868	0.0	0.0	198.22570379436965	1677.579681762546	0	217.0	204.0	1693.0	1678.0	0.0	0.0	70
1	71	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	16.2571908403188	26.287708926945925	296.85061498731375	658.0391556508839	0.03533989563584328	0.06882200390100479	0.0016784928739070892	0.013908594846725464	1.4589328283502716	0.46851660184776706	0.04167238995432854	0.09172198176383972	0.04933241754770279	0.12454413622617722	0.0354960498696917	0.057396744381978004	0.037231984822189104	0.08253344483267075	0.03686579689383507	0.08233005553483963	0.030548561364412308	0.043808650225400925	0.029770351946353912	0.043808650225400925	0.0019276502289996905	0.012626643617381183	0.0027040218898753596	0.01821890909383468	0.038742657750844955	0.09665064513683319	50.641734228745236	49.61163733362156	1750.8029593700803	1749.3901101061556	0.0	0.0	50.07512855888624	1749.4585475981437	0	58.0	51.0	1767.0	1759.0	0.0	0.0	71
1	72	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	12.295719899237156	12.976470615714788	156.67858438938856	195.38757953047752	0.03794918581843376	0.04414435103535652	0.0012664981186389923	0.003921568393707275	0.8239782216474496	0.6660543908767133	0.043762873858213425	0.045258257538080215	0.04589913785457611	0.0646219551563263	0.03940935865140114	0.041591251973444834	0.03932695391299914	0.04904306715122428	0.039169907569885254	0.0476844422519207	0.03509575128555298	0.03825436905026436	0.03453116491436958	0.03825436905026436	0.0017602185892379297	0.0014025986251196506	0.0018268799429675762	0.006229922559334018	0.040512703359127045	0.05241474136710167	1467.0417380096658	1466.8009975242517	1791.0614809318092	1792.5125122994807	0.0	0.0	1467.0251004016063	1791.8852911646586	0	1488.0	1464.0	1773.0	1785.0	0.0	0.0	72
1	73	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	10.446219623088837	10.382299572229385	204.6618911512196	266.3095145225525	0.038864728063344955	0.04644846171140671	0.0011596865952014923	0.004547186195850372	0.24693852492493695	0.41240114897075475	0.04567025229334831	0.045426107943058014	0.05206378176808357	0.0795605406165123	0.04080554540269077	0.04055585770402104	0.04019283015538484	0.05229959044040701	0.03993286192417145	0.05038528889417648	0.03625543788075447	0.03602655231952667	0.03495841845870018	0.03602655231952667	0.0019103940702012805	0.0017730839107131223	0.0018845665404785385	0.008534516622191056	0.04127565398812294	0.056107424199581146	1680.9034195370657	1680.7319839140694	1779.804208116538	1780.4290530146486	0.0	0.0	1680.89689709348	1780.0510604870385	0	1677.0	1666.0	1745.0	1784.0	0.0	0.0	73
1	74	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	11.393438637256622	15.643869761377573	193.11816643178463	371.59191332757473	0.038788434118032455	0.06190585345029831	0.0012512393295764923	0.01448081061244011	0.5306389233876926	1.3371167061437392	0.04437323659658432	0.08413824439048767	0.04895094409584999	0.11964599043130875	0.03888545609985195	0.053392046967158956	0.04007432380821428	0.07710975582643177	0.04000915586948395	0.07643244415521622	0.034149691462516785	0.04092469811439514	0.034149691462516785	0.04092469811439514	0.0016469560886725528	0.01386208293074188	0.001898127637468746	0.019838290034804237	0.04129091277718544	0.09086747467517853	1908.5716613037202	1908.2172381020393	1808.9177126117377	1810.5796824613046	0.0	0.0	1908.8205021788754	1809.3863872172649	0	1893.0	1910.0	1770.0	1802.0	0.0	0.0	74
1	75	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	7.560006123036146	9.225833557546139	155.47739432379603	266.25378850102425	0.03627069666981697	0.054581522941589355	0.0011444278061389923	0.008178837597370148	0.23939929585820324	0.5000980046877102	0.03982604667544365	0.0470130480825901	0.05128557235002518	0.10293736308813095	0.03669905884969003	0.04478559979391329	0.037764730221956776	0.06467179706121551	0.037338826805353165	0.06074616685509682	0.03318837285041809	0.042008087038993835	0.0322728306055069	0.042008087038993835	0.001289381352435106	0.0011919815346250408	0.00240984739385145	0.014453047786600273	0.03860532492399216	0.07291523367166519	254.33068114686245	254.07796713316554	1842.9959432519609	1842.650816431173	0.0	0.0	254.14452271071167	1843.1464658732086	0	257.0	260.0	1842.0	1842.0	0.0	0.0	75
1	76	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	9.467628005892038	12.294209264218807	203.28880797326565	467.1959414295852	0.03699931502342224	0.0670672133564949	0.0012817569077014923	0.02063782885670662	0.5002284422907869	1.608920576048229	0.04005493223667145	0.05854886770248413	0.05064469203352928	0.13354696333408356	0.036696232580976894	0.04765197389232096	0.03859669792543491	0.0887024760640944	0.03811703622341156	0.09098954498767853	0.03340199962258339	0.04168764874339104	0.03303578123450279	0.04168764874339104	0.001387246931368446	0.003568936883233869	0.002468591720537733	0.024884145709837775	0.03965819627046585	0.10840009152889252	2019.6488555567469	2021.729979067764	1929.0725004117573	1928.9418292134724	0.0	0.0	2020.1382191000569	1929.1761913802925	0	2002.0	2006.0	1932.0	1930.0	0.0	0.0	76
1	77	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	28.247425131499767	36.60790427029133	348.4634631574154	534.1591369733214	0.03755245357751846	0.04901960864663124	0.0014496073126792908	0.010116729885339737	0.2886197444105706	0.5833622960910427	0.04565499350428581	0.07421988248825073	0.05725185200572014	0.095887690782547	0.03812068168893356	0.04940337958203958	0.03975170695384615	0.0609353339006755	0.038803692907094955	0.05841153487563133	0.03303578123450279	0.03990234062075615	0.03292896971106529	0.03990234062075615	0.0018345501014005474	0.008680787162858413	0.00350351114705052	0.013740432296599938	0.040642404928803444	0.07008469104766846	454.62605704923345	454.42752755437067	1947.0694526790746	1947.8106231594647	0.0	0.0	454.75484827743554	1947.327743554643	0	456.0	452.0	1949.0	1941.0	0.0	0.0	77
1	78	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	8.458915133029222	9.915342971682549	153.69427065178752	244.86741467937827	0.03689631447196007	0.051850154995918274	0.0012970156967639923	0.008880753070116043	0.506221781530489	0.1521813737902481	0.042084380984306335	0.0475776307284832	0.05197222903370857	0.0963607206940651	0.0374288280222532	0.04387319898974579	0.038327748292216336	0.06106419318687738	0.03799496591091156	0.06028839573264122	0.034195467829704285	0.040588997304439545	0.03327992558479309	0.040588997304439545	0.0014810236397899488	0.0011937422273932392	0.002005628249258182	0.011348690973487799	0.03958190232515335	0.06944380700588226	1873.3039881088855	1873.4432101316288	1946.7572925874595	1947.1650410212749	0.0	0.0	1873.5952618453866	1947.1713216957605	0	1848.0	1868.0	1945.0	1953.0	0.0	0.0	78
1	79	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	15.162035573273897	23.231265772134066	405.9068751819432	973.1370575581677	0.03619439899921417	0.07365529984235764	0.0017853081226348877	0.017792023718357086	1.0285778715355727	3.37759881470006	0.040573738515377045	0.07283131033182144	0.05120927840471268	0.16813915967941284	0.035675377819467995	0.05466180181678604	0.038099012125205854	0.09134006547382839	0.03788815066218376	0.08889906108379364	0.0314030684530735	0.04322880879044533	0.0314030684530735	0.0	0.0017375236851016494	0.007608882817110773	0.002562221950464921	0.02658595883498486	0.0398184172809124	0.10852979123592377	294.21551641205184	295.6992328550866	1976.0725555390798	1974.1802628051958	0.0	0.0	293.31884738126524	1976.5764970902947	0	291.0	322.0	1983.0	1952.0	0.0	0.0	79
1	80	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	11.926710952073336	17.67222098633647	216.4187845773995	437.30516570061445	0.03343251720070839	0.056214235723018646	0.0015259012579917908	0.013412680476903915	1.0046360049803211	1.0762494474099966	0.04107728600502014	0.07243457436561584	0.04635690897703171	0.11375600844621658	0.03467067137230621	0.051372735425396714	0.035299100404077556	0.07132689050735842	0.03474479168653488	0.06793316453695297	0.03025864064693451	0.04141298681497574	0.02882429212331772	0.04141298681497574	0.0022185935359279848	0.007713041387423815	0.0026731398083492666	0.017338709498219487	0.03662165254354477	0.08569467067718506	175.44812683367883	175.33680797105228	1983.4649204464001	1984.6223584252914	0.0	0.0	174.54134725167182	1983.8974066220844	0	192.0	186.0	1979.0	1983.0	0.0	0.0	80
1	81	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	9.112031776458025	11.464667744934559	179.48253654316068	324.8888843357563	0.03614862263202667	0.05529869720339775	0.0009613186120986938	0.010177765041589737	0.14975791504805058	0.9777682727531156	0.04113832488656044	0.057801175862550735	0.0478522926568985	0.10380712896585464	0.03689081690873695	0.04641565888637473	0.03717533896917164	0.06729264381436544	0.037079423666000366	0.06848248839378357	0.03312733769416809	0.04164187237620354	0.03302052244544029	0.04164187237620354	0.001302778463859405	0.003196448645713992	0.0015077609734035935	0.013666024505460917	0.03808651864528656	0.07640191912651062	599.9441610669907	600.9237204915722	1990.8573445170964	1991.2425949928165	0.0	0.0	600.0669014084507	1990.7715410107705	0	581.0	606.0	2012.0	1994.0	0.0	0.0	81
1	82	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	13.066361490637064	15.56765091791749	205.1083548925817	368.1237055808306	0.03625543788075447	0.05164797604084015	0.0016327127814292908	0.013267721980810165	0.929903835250053	4.300161231581211	0.04425116255879402	0.05203326418995857	0.04600594937801361	0.11613641679286957	0.037764050550974176	0.044993210745426275	0.03796193871785706	0.06813320480859349	0.03790340945124626	0.06144045293331146	0.0322270542383194	0.03848325461149216	0.0314946211874485	0.034164950251579285	0.0026835243323410714	0.003209990411996033	0.002272058554784698	0.020214756624931496	0.03952086716890335	0.08406957983970642	1948.5079896509676	1947.116493164194	2007.4261351161488	2012.2838518775425	0.0	0.0	1948.775680177679	2008.3166759207847	0	1943.0	1949.0	1970.0	2024.0	0.0	0.0	82
1	83	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	8.58443582803011	10.123628623783588	159.10150348767638	244.1348596289754	0.03640802577137947	0.05078965425491333	0.0012512393295764923	0.00614938884973526	0.44372082254036704	0.9402777590101715	0.042130161076784134	0.046890974044799805	0.05232318490743637	0.0947737842798233	0.03732363403491352	0.04401577662514604	0.037971719209469304	0.05826607628376501	0.03753719478845596	0.05749599635601044	0.03289845213294029	0.04089418053627014	0.0321965366601944	0.04089418053627014	0.001565274393121917	0.001340817223524577	0.002422382636181415	0.010165520120792793	0.038918133825063705	0.0626688003540039	1467.1122344571697	1466.24463726712	2078.8758216062024	2079.633645374063	0.0	0.0	1466.6754176610978	2078.7978520286397	0	1482.0	1457.0	2088.0	2084.0	0.0	0.0	83
1	84	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	10.259418681263924	13.31284050270915	205.96417254582047	383.04304621741176	0.03533989563584328	0.057125963270664215	0.0010986477136611938	0.009620815515518188	0.35216616704571235	1.0617706489292826	0.03970397636294365	0.05264362692832947	0.0470588244497776	0.09999237209558487	0.035747103419038063	0.046386203842192164	0.03652494636386247	0.06792747760549951	0.03637750819325447	0.06861219555139542	0.031540397554636	0.04269474372267723	0.031540397554636	0.04269474372267723	0.001417417729261485	0.0019333855579049136	0.0017392076076313552	0.013341595779636858	0.03752575069665909	0.07623407244682312	670.850396898589	670.7455878717574	2086.7672985722143	2088.129755240646	0.0	0.0	670.6713956375244	2087.0705798900512	0	688.0	675.0	2072.0	2099.0	0.0	0.0	84
1	85	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	7.547081723809242	14.359517868608236	124.68390970677137	294.5343713387847	0.028992142528295517	0.05970855429768562	0.0013275351375341415	0.01119249314069748	0.9214605278679465	1.155424262399388	0.03329518437385559	0.0794384703040123	0.04068055376410484	0.10635538399219513	0.029480787983629853	0.05609186667425092	0.03046271920517258	0.07196051095499259	0.03016708604991436	0.0711604505777359	0.02526894025504589	0.0478828102350235	0.024689096957445145	0.0478828102350235	0.0016554702890812453	0.008669462975932164	0.0021796156340084184	0.01388463547745242	0.0316929891705513	0.08201342821121216	51.87902854197921	51.05710047056279	2083.871731420511	2084.648076472788	0.0	0.0	51.03909113119961	2083.492792572685	0	62.0	59.0	2096.0	2099.0	0.0	0.0	85
1	86	nan	nan	0	01	0	01	1	B01	01	02	r02c01f01p01-ch2sk1fk1fl1.tiff	r02c01f01p01-ch1sk1fk1fl1.tiff	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	C:\Users\Pamela\OneDrive\Escritorio\Sample_CP\Images	11.40486766025424	12.403921607881784	292.43857545778155	526.5385826937854	0.04258792847394943	0.06340505182743073	0.0018158219754695892	0.01618219166994095	0.3669616604146354	0.6342822551055491	0.057923246175050735	0.05990691855549812	0.06901655346155167	0.13246357440948486	0.04132198427628348	0.04494174495609342	0.044873189421172556	0.0807946267751704	0.04426642134785652	0.08063630014657974	0.03608758747577667	0.030518043786287308	0.03608758747577667	0.030518043786287308	0.0024253238572343023	0.006409347128916112	0.003757486551640419	0.022398815222241002	0.04629587382078171	0.0959487333893776	1646.7804564786666	1646.2753994262819	2106.8716809313883	2107.2581866206715	0.0	0.0	1646.481816786865	2106.65843179377	0	1704.0	1647.0	2102.0	2116.0	0.0	0.0	86
